JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job269,4000000,1,0,345600,2940,1612172169
job270,4000000,1,0,345600,2245,1612172169
job271,4000000,1,0,345600,3733,1612172169
job272,4000000,1,0,345600,4948,1612172170
job273,4000000,1,0,345600,2974,1612172170
job274,4000000,1,0,345600,3301,1612172170
job275,4000000,1,0,345600,3024,1612172170
job276,4000000,1,0,345600,3147,1612172170
job277,4000000,1,0,345600,2121,1612172170
job278,4000000,1,0,345600,3460,1612172171
job279,4000000,1,0,345600,2093,1612172171
job280,4000000,1,0,345600,4948,1612172171
job281,4000000,1,0,345600,4524,1612172171
job282,4000000,1,0,345600,4307,1612172171
job283,4000000,1,0,345600,3035,1612172171
job284,4000000,1,0,345600,4099,1612172171
job285,4000000,1,0,345600,2356,1612172171
job286,4000000,1,0,345600,2996,1612172172
job287,4000000,1,0,345600,4195,1612172172
job288,4000000,1,0,345600,3784,1612172172
job289,4000000,1,0,345600,3153,1612172172
job290,4000000,1,0,345600,4948,1612172172
job291,4000000,1,0,345600,4365,1612172173
job292,4000000,1,0,345600,3634,1612172173
job293,4000000,1,0,345600,2626,1612172173
job294,4000000,1,0,345600,3365,1612172173
job295,4000000,1,0,345600,3500,1612172173
job296,4000000,1,0,3600,54,1612172675
job297,4000000,1,0,3600,122,1612172757
job298,8000000,1,0,3600,167,1612172819
job299,8000000,1,0,3600,29,1612172899
job300,8000000,1,0,3600,33,1612172957
job301,10000000,1,0,82800,997,1612173210
job302,10000000,1,0,82800,991,1612173210
job303,10000000,1,0,82800,1528,1612173210
job304,10000000,1,0,82800,1520,1612173210
job305,10000000,1,0,82800,800,1612173210
job306,10000000,1,0,82800,814,1612173210
job307,10000000,1,0,82800,8,1612173210
job308,10000000,1,0,82800,8,1612173210
job309,10000000,1,0,82800,8,1612173210
job310,10000000,1,0,82800,8,1612173210
job311,4000000,1,0,345600,2755,1612173300
job312,4000000,1,0,345600,2289,1612173300
job313,4000000,1,0,345600,3690,1612173301
job314,4000000,1,0,345600,2687,1612173301
job315,4000000,1,0,345600,2475,1612173301
job316,4000000,1,0,345600,3060,1612173301
job317,4000000,1,0,345600,3036,1612173301
job318,4000000,1,0,345600,3057,1612173301
job319,4000000,1,0,345600,3741,1612173301
job320,4000000,1,0,345600,3756,1612173302
job321,4000000,1,0,345600,3023,1612173302
job322,4000000,1,0,345600,2157,1612173302
job323,4000000,1,0,345600,5435,1612173302
job324,4000000,1,0,345600,3409,1612173302
job325,4000000,1,0,345600,2525,1612173302
job326,4000000,1,0,345600,3152,1612173303
job327,4000000,1,0,345600,4899,1612173303
job328,4000000,1,0,345600,4290,1612173303
job329,4000000,1,0,345600,4563,1612173303
job330,4000000,1,0,345600,4110,1612173303
job331,4000000,1,0,345600,5246,1612173303
job332,4000000,1,0,345600,3537,1612173303
job333,4000000,1,0,345600,3675,1612173303
job334,4000000,1,0,345600,2844,1612173304
job335,4000000,1,0,345600,4298,1612173304
